index,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
7181,78,368,6,74,42,0,0,98,23,5,6,43,3,49,0,3,3,10,19,8,2,0,67
7182,81,261,3,94,22,0,0,100,-7,7,8,22,2,64,2,1,1,67,100,2,3,0,100
7183,72,275,12,80,4,0,0,80,9,4,6,5,0,60,0,0,0,56,58,1,2,1,75
7184,68,203,13,84,23,0,0,96,1,4,6,24,0,42,0,0,0,81,68,4,3,3,89
7185,86,249,5,87,30,0,0,100,-7,7,8,32,1,25,3,5,5,6,95,1,1,0,67
7186,59,185,15,97,21,5,5,75,1,1,2,28,0,25,0,1,1,9,67,2,2,1,44
7187,73,278,1,87,21,2,2,96,61,6,6,25,5,36,0,2,2,23,85,3,3,1,55
7188,84,212,11,82,13,0,0,87,55,6,6,15,1,47,10,0,0,5,-8,1,1,0,67
7189,69,161,8,96,41,0,0,100,-7,7,8,46,1,18,0,2,2,26,85,8,3,3,48
7190,68,259,20,111,13,2,2,71,9,4,3,15,0,29,-8,0,0,4,-8,1,-8,0,33
7191,67,196,10,55,12,0,0,100,-7,7,8,12,1,17,0,0,0,88,62,9,1,5,100
7192,61,204,13,70,34,0,0,94,4,4,6,34,0,26,0,0,0,75,81,7,5,2,86
7193,63,59,16,29,7,0,0,71,12,6,6,7,0,29,0,1,1,64,41,4,1,1,83
7194,56,131,2,62,27,4,0,70,10,4,5,33,4,45,-7,2,2,31,84,5,6,2,69
7195,41,169,4,85,33,4,0,74,0,3,5,39,3,31,0,1,1,70,32,10,4,7,88
7196,61,33,7,18,5,0,0,100,-7,7,8,7,1,80,-7,0,0,92,-8,1,1,-8,100
7197,66,99,7,51,27,2,2,85,28,6,6,29,3,15,0,0,0,36,61,10,2,1,63
7198,88,236,8,91,9,0,0,100,-7,7,8,10,2,40,0,0,0,0,-8,0,2,-8,33
7199,57,149,6,66,23,0,0,91,1,4,6,23,1,22,0,3,3,50,95,7,2,3,69
7200,56,266,2,94,29,0,0,100,-7,7,8,30,1,17,0,2,2,76,6,14,2,7,67
7201,60,73,8,74,10,0,0,50,7,4,6,10,1,30,8,0,0,36,-8,2,-8,1,29
7202,70,131,6,64,12,1,0,57,25,6,5,14,3,50,4,1,1,3,67,1,2,-8,50
7203,73,208,22,81,28,0,0,90,20,6,6,29,0,28,1,1,1,19,76,3,2,0,38
7204,88,202,10,93,14,0,0,100,-7,7,8,14,1,21,-8,0,0,7,-8,4,1,0,71
7205,79,156,156,156,1,0,0,100,-7,7,8,1,0,100,0,0,0,-8,-8,-8,1,-8,100
7206,64,363,8,101,33,1,0,74,8,4,5,35,1,31,0,1,1,31,92,3,2,1,42
7207,77,159,1,61,27,0,0,100,-7,7,8,31,6,6,0,8,8,10,-8,7,1,0,42
7208,79,175,2,66,42,0,0,100,-7,7,8,43,6,16,0,1,1,3,96,4,2,1,27
7209,75,170,8,62,22,0,0,100,-7,7,8,24,4,54,0,2,2,27,79,3,6,1,69
7210,83,209,8,80,4,0,0,100,-7,7,8,5,1,20,0,0,0,9,-8,3,-8,-8,75
7211,84,156,26,100,36,0,0,94,32,6,6,29,0,19,-8,0,0,9,-8,1,2,0,27
7212,83,-8,6,55,6,0,0,100,-7,7,8,0,3,67,-7,1,1,15,101,2,2,0,100
7213,60,170,3,52,3,1,1,100,-7,6,8,5,2,60,0,14,14,-8,92,1,2,-8,75
7214,68,82,6,25,5,0,0,100,-7,7,8,5,3,0,1,1,1,88,-8,3,-8,1,100
7215,60,261,2,121,10,1,0,46,41,6,5,13,1,38,2,1,1,4,101,3,2,0,100
7216,72,214,8,54,26,0,0,96,65,6,6,27,3,30,0,2,2,56,-8,10,3,1,76
7217,62,121,8,50,14,0,0,86,10,4,6,14,1,29,-7,0,0,54,-8,4,1,3,83
7218,84,260,12,125,15,0,0,100,-7,7,8,15,0,40,5,1,1,29,-8,2,1,0,60
7219,72,77,5,51,8,0,0,100,-7,7,8,9,1,63,7,0,0,89,-8,1,1,-8,100
7220,73,347,8,120,37,1,1,95,22,6,4,53,2,46,0,1,1,66,84,5,2,2,70
7221,56,381,2,102,17,2,2,71,1,4,6,21,2,29,-7,4,4,0,56,2,2,0,42
7222,86,201,9,83,16,0,0,100,-7,7,8,16,1,19,0,0,0,5,60,2,1,0,60
7223,62,123,4,51,13,2,0,80,10,3,5,16,2,40,7,0,0,97,93,2,4,2,100
7224,73,102,1,49,21,0,0,95,-8,6,6,22,3,27,-7,0,0,15,46,2,3,0,60
7225,67,246,2,58,17,1,1,95,43,6,3,19,7,37,1,2,2,60,95,5,3,1,73
7226,68,152,2,81,25,0,0,89,1,4,6,28,2,43,0,2,2,8,79,3,5,0,100
7227,79,177,2,68,18,0,0,100,-7,7,8,19,2,37,4,1,1,13,98,2,3,0,56
7228,90,470,25,159,13,0,0,100,-7,7,8,37,0,62,23,0,0,0,-8,1,-8,0,50
7229,76,211,2,60,28,0,0,90,13,6,6,61,3,14,-7,1,1,13,96,5,3,0,33
7230,76,155,8,75,19,0,0,100,-7,7,8,31,1,32,-7,1,1,46,53,5,3,1,100
7231,68,113,9,45,33,0,0,100,-7,7,8,34,3,9,0,0,0,34,71,10,2,2,57
7232,65,148,2,57,33,0,0,91,7,4,6,36,5,37,5,2,1,35,90,11,2,1,81
7233,77,161,2,68,24,0,0,96,18,6,6,25,1,12,-7,0,0,5,-8,3,1,0,57
7234,86,247,6,81,29,0,0,100,-7,7,8,30,6,47,-8,0,0,2,74,3,5,0,53
7235,78,266,13,90,41,0,0,100,-7,7,8,44,0,36,2,1,1,18,36,2,5,1,70
7236,84,401,4,76,31,0,0,100,-7,7,8,31,2,19,0,0,0,18,-8,5,1,0,38
7237,85,282,17,89,13,0,0,100,-7,7,8,13,0,46,23,0,0,16,53,3,2,1,71
7238,82,182,6,106,10,0,0,100,-7,7,8,10,1,30,0,0,0,65,-8,2,2,0,80
7239,77,173,18,101,41,0,0,98,-7,5,7,40,0,18,21,0,0,49,-8,13,1,5,64
7240,80,208,7,116,15,0,0,100,-7,7,8,15,2,27,1,1,1,38,34,3,3,0,86
7241,83,303,1,132,13,0,0,100,-7,7,8,15,2,20,0,2,2,15,-8,5,1,1,75
7242,78,225,25,114,31,0,0,100,-7,7,8,33,0,30,-7,1,1,56,21,7,3,2,73
7243,91,449,4,149,11,0,0,100,-7,7,8,11,2,9,0,0,0,0,-8,1,1,0,25
7244,65,192,6,79,22,3,2,78,44,6,2,27,3,26,8,1,0,59,80,7,2,2,90
7245,91,451,20,207,9,0,0,100,-7,7,8,9,0,11,0,1,1,1,-8,4,-8,0,80
7246,84,158,6,83,5,0,0,100,-7,7,8,5,2,20,0,0,0,41,-8,1,1,0,67
7247,63,50,13,25,10,0,0,100,-7,7,8,10,0,60,0,5,5,76,72,3,2,1,83
7248,63,175,3,64,15,1,0,65,3,4,5,17,3,24,0,4,4,11,-8,5,1,0,75
7249,83,198,3,100,23,1,0,92,41,5,5,25,1,68,1,2,2,4,53,2,4,0,75
7250,75,255,3,102,30,0,0,97,22,6,6,39,2,23,-8,0,0,31,72,9,6,2,57
7251,68,216,4,65,29,0,0,100,-7,7,8,29,3,38,-7,0,0,52,73,9,6,2,83
7252,60,163,2,57,43,1,0,96,22,6,5,47,11,44,0,8,8,35,62,7,1,1,47
7253,86,361,1,86,25,0,0,100,-7,7,8,26,1,31,-8,0,0,10,-8,3,3,0,67
7254,62,340,3,86,21,1,0,91,2,3,5,23,3,17,0,2,2,50,64,6,2,3,67
7255,79,192,16,88,19,0,0,100,-7,7,8,20,0,45,0,2,2,47,-8,1,-8,1,20
7256,73,107,10,70,20,0,0,95,-8,6,6,21,1,86,0,4,4,81,93,2,3,2,83
7257,64,184,6,130,5,1,1,83,2,0,2,6,1,0,0,0,0,10,-8,1,-8,0,40
7258,84,49,6,28,13,0,0,100,-7,7,8,13,1,46,0,1,1,1,59,1,2,0,60
7259,86,242,18,97,14,0,0,100,-7,7,8,14,0,43,-8,0,0,0,38,0,3,0,50
7260,84,245,10,113,16,0,0,94,17,6,6,17,1,12,-7,0,0,6,-8,2,-8,0,40
7261,78,169,2,53,21,0,0,95,24,6,6,22,1,45,-7,0,0,0,78,2,1,0,43
7262,67,62,8,32,10,0,0,100,-7,7,8,10,2,40,0,2,2,89,49,5,3,2,100
7263,78,213,32,119,20,0,0,100,-7,7,8,20,0,30,10,0,0,45,58,3,2,1,55
7264,67,133,6,64,13,1,0,75,12,6,5,16,1,25,0,0,0,46,94,3,3,1,75
7265,68,39,4,20,10,0,0,100,-7,7,8,10,3,60,5,1,1,51,95,3,3,2,86
7266,87,99,37,99,24,0,0,100,-7,7,8,3,0,29,15,0,0,11,8,1,2,0,38
7267,73,284,11,111,15,0,0,100,-7,7,8,15,1,40,0,0,0,74,58,3,4,2,78
7268,62,102,2,42,8,1,1,73,4,4,4,11,1,73,17,0,0,3,53,1,3,-8,80
7269,55,210,8,60,25,1,0,89,61,6,5,28,2,44,0,4,3,88,97,4,5,3,90
7270,85,364,16,129,14,0,0,93,58,6,6,14,0,36,-7,2,1,3,-8,1,1,-8,67
7271,72,228,1,69,15,0,0,100,-7,7,8,16,2,38,0,2,2,63,70,5,2,2,78
7272,88,342,50,256,7,0,0,100,-7,7,8,7,0,0,0,0,0,12,-8,3,-8,0,60
7273,84,292,9,75,22,0,0,100,-7,7,8,24,2,13,22,0,0,16,71,5,2,0,58
7274,59,82,2,25,30,1,0,97,46,6,5,32,9,31,1,1,1,50,71,13,6,2,83
7275,72,190,6,76,50,0,0,98,64,6,6,54,1,61,-7,1,1,57,49,6,13,1,95
7276,62,188,7,96,23,5,3,74,12,6,2,12,1,35,-7,2,2,23,40,4,4,0,67
7277,58,183,2,47,29,0,0,93,25,6,6,24,4,40,-7,0,0,53,77,8,5,3,72
7278,72,171,3,68,21,0,0,96,49,6,6,24,4,33,0,4,4,36,22,4,2,1,67
7279,73,217,22,87,34,0,0,100,-7,7,8,36,0,17,0,1,1,91,-8,7,-8,3,100
7280,54,119,110,115,1,2,2,50,1,1,3,2,0,0,-7,1,1,-8,-8,-8,-8,-8,-8
7281,54,224,3,87,24,2,2,78,0,1,3,27,3,41,-7,1,1,30,-8,10,1,0,85
7282,62,96,4,62,8,1,1,56,3,4,2,9,1,22,0,0,0,6,-8,1,1,0,33
7283,57,229,11,87,33,2,1,83,2,4,2,56,1,23,0,2,2,20,-8,9,-8,1,47
7284,75,285,6,111,10,0,0,100,-7,7,8,10,1,40,13,0,0,96,11,4,2,3,100
7285,72,56,4,25,14,0,0,100,-7,7,8,14,4,14,0,1,0,20,-8,6,1,1,64
7286,67,323,3,111,16,5,3,73,54,6,2,22,2,59,0,2,2,0,74,0,4,0,71
7287,88,367,4,148,15,0,0,100,-7,7,8,63,1,27,-8,0,0,0,-8,1,-8,-8,17
7288,84,220,7,97,33,0,0,97,20,6,6,39,1,59,1,1,1,1,71,2,4,0,55
7289,60,247,2,73,31,0,0,97,72,6,6,45,2,50,-7,2,2,83,72,12,4,6,94
7290,76,65,13,31,3,0,0,100,-7,7,8,3,0,0,0,0,0,48,-8,2,-8,1,67
7291,73,250,6,143,22,0,0,95,19,6,6,22,1,32,-7,1,0,36,95,6,2,0,67
7292,75,99,5,56,38,0,0,100,-7,7,8,40,3,55,0,1,1,41,76,6,3,0,75
7293,66,342,6,97,15,7,7,88,37,0,6,17,1,71,0,0,0,50,-8,3,1,1,100
7294,90,176,30,103,10,0,0,100,-7,7,8,10,0,10,-8,0,0,6,-8,2,1,0,60
7295,76,170,2,74,33,0,0,100,-7,7,8,34,5,38,12,1,0,20,-8,4,4,0,67
7296,73,325,1,77,17,0,0,100,-7,7,8,19,3,32,0,0,0,70,90,2,2,2,63
7297,91,284,28,117,12,0,0,100,-7,7,8,12,0,33,-8,0,0,2,-8,2,1,0,50
7298,71,428,4,99,35,1,0,94,4,3,5,13,3,19,-7,1,1,8,67,6,2,1,50
7299,80,117,2,59,32,0,0,100,-7,7,8,34,3,24,0,2,2,27,-8,4,2,1,54
7300,63,93,7,47,17,0,0,88,8,4,6,17,2,41,0,0,0,53,84,7,3,1,83
7301,65,266,5,92,32,0,0,94,53,6,6,29,1,6,0,1,1,49,-8,16,1,8,77
7302,68,84,11,47,20,1,1,100,-7,7,8,21,1,45,0,0,0,30,-8,2,1,1,43
7303,80,255,3,55,23,0,0,100,-7,7,8,23,3,17,2,5,5,2,-8,2,1,0,20
7304,72,444,12,78,18,0,0,100,-7,7,8,16,0,22,-8,0,0,74,-8,5,-8,4,63
7305,66,409,4,138,18,0,0,85,15,6,6,20,2,25,0,0,0,55,-8,7,-8,1,80
7306,64,163,13,57,12,2,2,79,57,6,3,4,0,57,23,2,0,-8,-8,0,1,-8,67
7307,81,113,2,53,15,0,0,100,-7,7,8,16,3,0,-7,1,1,19,-8,4,-8,0,44
7308,69,82,7,46,33,0,0,100,-7,7,8,34,3,32,0,0,0,46,81,7,4,2,73
7309,77,275,0,63,15,1,0,89,29,6,5,18,4,22,0,2,2,18,-8,4,1,0,56
7310,65,291,10,91,28,0,0,71,5,4,6,28,1,11,0,0,0,8,-8,7,1,1,40
7311,75,175,1,74,22,1,1,96,44,6,3,25,2,36,0,3,3,64,-8,2,3,1,50
7312,73,134,3,55,26,0,0,100,-7,7,8,26,5,35,6,1,0,64,33,4,2,2,64
7313,70,118,2,46,27,0,0,93,24,5,6,29,4,69,2,5,5,13,84,3,4,1,70
7314,68,144,2,41,19,0,0,100,-7,7,8,21,4,24,0,1,1,63,78,10,3,3,93
7315,58,87,2,42,34,0,0,100,-7,7,8,42,2,34,-7,5,4,70,92,12,3,2,75
7316,58,71,4,44,4,1,0,60,57,6,5,5,2,60,0,0,0,99,-8,1,1,1,100
7317,50,130,7,63,10,7,7,59,1,0,2,17,1,12,0,0,0,13,-8,4,1,1,88
7318,69,147,3,65,38,0,0,100,-7,7,8,41,4,44,1,4,4,51,73,3,3,1,46
7319,69,215,15,89,24,0,0,96,4,4,6,24,0,33,0,3,3,42,-8,2,1,1,38
7320,90,178,47,100,16,0,0,100,-7,7,8,16,0,56,1,1,1,0,-8,0,1,0,50
7321,77,265,4,105,50,1,1,98,61,6,3,58,1,38,12,0,0,15,64,8,4,2,59
7322,65,155,1,89,6,1,0,78,8,4,5,9,1,33,0,4,4,50,74,1,3,0,67
7323,71,114,12,66,39,0,0,96,1,4,6,46,0,41,0,0,0,17,81,6,7,1,50
7324,72,191,1,39,23,0,0,100,-7,7,8,35,5,19,-7,3,3,30,97,6,2,1,44
7325,70,142,2,56,17,1,0,89,34,6,5,19,2,37,2,1,1,52,63,4,3,2,67
7326,65,-8,3,101,19,0,0,90,5,4,6,21,3,43,15,0,0,59,-8,4,1,3,50
7327,85,171,17,81,22,0,0,100,-7,7,8,22,0,32,-7,0,0,17,-8,1,1,0,40
7328,85,246,56,166,6,0,0,100,-7,7,8,6,0,17,0,2,2,0,-8,1,-8,-8,33
7329,77,318,2,172,16,0,0,100,-7,7,8,17,2,29,0,0,0,48,100,9,2,2,92
7330,71,253,12,161,11,1,1,92,19,6,6,13,0,31,-7,0,0,97,30,4,1,1,100
7331,71,210,7,93,26,0,0,100,-7,7,8,44,1,57,-7,0,0,83,84,6,6,1,86
7332,75,204,17,86,28,1,1,100,-7,0,8,46,0,10,14,0,0,1,49,2,1,0,19
7333,88,423,4,110,16,0,0,100,-7,7,8,17,1,35,0,1,1,6,-8,7,-8,0,100
7334,74,129,6,64,18,1,1,100,-7,6,8,18,1,33,3,4,4,6,-8,5,-8,0,56
7335,61,261,7,95,28,0,0,89,7,4,6,28,1,39,0,1,1,67,68,10,3,3,93
7336,88,178,14,97,8,0,0,100,-7,7,8,8,0,38,15,0,0,0,77,2,1,0,75
7337,75,351,13,155,25,0,0,100,-7,6,7,25,0,16,0,0,0,56,-8,7,1,2,60
7338,56,134,2,65,19,3,3,67,18,6,2,24,2,46,0,9,9,66,-8,2,1,2,60
7339,73,304,3,97,54,0,0,100,-7,7,8,54,4,37,0,1,1,19,89,6,5,2,50
7340,68,113,4,46,13,0,0,100,-7,7,8,14,3,50,6,0,0,54,-8,2,3,2,63
7341,86,193,8,73,25,0,0,100,-7,7,8,25,3,32,-7,1,1,3,-8,3,1,0,50
7342,66,305,2,91,44,1,0,93,34,6,5,31,5,17,9,0,0,54,80,12,3,3,63
7343,66,326,2,44,15,0,0,88,6,4,6,31,4,29,1,2,2,4,-8,3,2,0,42
7344,66,93,7,33,23,0,0,100,-7,7,8,24,3,33,0,2,2,58,97,8,2,4,63
7345,77,181,4,68,27,1,0,89,30,6,5,28,2,46,0,1,1,4,69,3,2,0,45
7346,64,217,39,104,15,0,0,88,10,4,6,16,0,50,1,2,2,56,10,3,2,2,83
7347,68,53,10,24,13,2,2,100,-7,6,8,2,3,46,2,4,4,4,-8,3,1,0,57
7348,65,72,11,32,20,0,0,100,-7,7,8,21,1,5,6,0,0,48,-8,6,-8,3,40
7349,57,234,31,106,40,0,0,98,6,4,6,41,0,24,-7,3,3,69,30,16,2,7,95
7350,58,25,1,10,3,0,0,100,-7,7,8,4,3,25,0,4,4,85,-8,1,1,1,75
7351,59,216,7,72,32,0,0,91,4,4,6,33,3,9,0,1,1,37,82,9,2,4,58
7352,91,270,23,132,16,0,0,100,-7,7,8,16,0,13,-8,0,0,6,-8,3,1,0,50
7353,70,386,5,92,25,0,0,100,-7,7,8,25,3,56,0,4,4,67,89,4,4,2,89
7354,74,207,4,78,32,0,0,100,-7,7,8,33,2,38,-8,0,0,22,44,8,3,1,79
7355,79,121,44,72,11,0,0,91,30,6,6,11,0,55,-7,0,0,11,-8,1,1,0,67
7356,72,130,8,55,30,0,0,100,-7,6,8,32,4,53,0,2,2,39,82,4,7,0,79
7357,58,188,5,83,8,0,0,64,2,4,6,11,3,9,0,1,1,59,-8,5,1,1,88
7358,72,84,7,45,21,0,0,95,25,6,6,22,3,50,0,0,0,6,72,6,3,0,69
7359,57,126,1,53,40,2,1,95,12,0,5,44,2,28,0,2,2,84,59,8,8,4,73
7360,61,457,7,97,27,1,0,89,6,4,5,28,1,21,0,2,2,55,77,12,2,5,78
7361,58,214,20,122,6,3,2,54,2,3,3,13,0,62,-7,0,0,11,60,3,2,0,83
7362,64,232,4,91,36,3,2,93,22,6,3,40,6,60,0,2,2,55,92,8,4,3,100
7363,70,252,2,79,50,0,0,98,24,6,6,56,4,32,-7,7,7,28,65,3,5,1,40
7364,61,141,3,72,24,1,1,74,4,4,4,27,2,33,-7,1,1,35,89,6,3,3,77
7365,69,29,3,10,14,0,0,100,-7,7,8,14,10,14,16,0,0,21,91,8,1,0,77
7366,67,137,15,82,23,0,0,100,-7,7,8,2,0,17,0,1,1,66,-8,4,1,3,50
7367,56,128,8,64,8,3,1,50,2,3,2,12,1,42,0,0,0,21,49,2,1,0,60
7368,66,22,3,13,2,0,0,100,-7,7,8,2,1,100,3,1,1,-8,92,-8,1,-8,100
7369,60,294,2,75,11,3,2,56,2,0,2,16,1,25,-7,0,0,28,74,5,2,0,78
7370,64,244,8,78,43,0,0,100,-7,7,8,44,4,25,0,6,6,88,-8,13,4,6,86
7371,81,141,2,75,26,0,0,100,-7,7,8,27,1,15,0,1,1,17,82,3,2,1,50
7372,61,170,7,83,26,7,0,80,58,6,5,35,1,37,0,0,0,90,70,5,9,5,94
7373,56,128,9,87,14,2,0,88,1,3,5,12,2,29,-7,0,0,22,38,3,3,0,100
7374,88,145,5,86,23,0,0,100,-7,7,8,24,1,54,0,1,1,6,96,2,2,0,50
7375,55,180,65,115,5,12,3,31,15,6,3,17,0,19,0,0,0,34,61,4,2,1,86
7376,71,59,4,33,17,0,0,100,-7,7,8,18,2,41,4,2,2,63,31,3,2,2,56
7377,73,138,15,83,19,1,1,95,17,6,4,20,0,10,10,0,0,38,-8,2,1,0,43
7378,94,203,12,125,9,0,0,100,-7,7,8,9,0,11,0,0,0,0,-8,0,1,0,25
7379,82,153,5,46,4,0,0,100,-7,7,8,4,2,50,0,0,0,16,-8,1,1,0,100
7380,67,166,3,61,24,0,0,96,44,6,6,24,3,54,1,3,3,74,63,5,4,3,100
7381,72,199,0,84,15,1,1,94,35,6,2,19,3,47,0,3,3,10,-8,4,-8,0,56
7382,57,336,2,90,36,0,0,90,26,6,6,39,5,38,6,0,0,79,74,19,5,5,89
7383,68,217,11,109,24,0,0,88,18,6,6,24,1,17,0,5,4,61,-8,5,1,3,50
7384,88,302,9,105,22,0,0,100,-7,7,8,22,2,23,-8,0,0,2,15,5,2,0,64
7385,79,150,11,59,27,0,0,100,-7,7,8,27,1,33,2,4,4,8,77,2,3,0,50
7386,75,229,15,92,25,0,0,100,-7,7,8,25,0,8,14,1,0,67,-8,4,1,2,71
7387,61,187,2,85,28,0,0,97,6,4,6,29,2,41,0,0,0,86,43,9,4,3,93
7388,60,12,5,9,2,0,0,100,-7,7,8,2,1,100,0,6,5,-8,97,-8,2,-8,100
7389,68,130,7,64,31,3,3,82,16,6,2,34,3,21,0,4,3,14,2,5,3,0,44
7390,90,165,1,111,4,0,0,100,-7,7,8,5,1,40,1,3,3,0,-8,0,-8,0,0
7391,84,345,14,94,42,0,0,95,34,6,6,43,0,9,0,1,1,2,74,2,1,0,17
7392,58,265,3,79,25,2,1,93,13,0,5,28,2,48,0,1,1,63,50,8,2,0,91
7393,73,361,48,144,18,0,0,89,25,6,6,18,0,39,0,1,1,51,9,2,2,1,56
7394,60,197,30,92,2,1,0,67,2,3,5,20,0,67,4,1,1,66,-8,1,-8,0,100
7395,87,211,8,105,17,0,0,100,-7,7,8,17,1,35,-7,0,0,24,62,2,3,0,63
7396,74,192,9,77,28,0,0,100,-7,7,8,28,3,11,-7,0,0,26,-8,5,1,1,60
7397,73,188,2,83,18,1,1,95,29,6,2,22,1,27,0,11,11,30,-8,4,2,0,67
7398,90,152,28,107,3,0,0,100,-7,7,8,3,0,67,13,0,0,0,5,0,1,0,50
7399,60,154,5,76,35,3,1,82,4,4,4,38,3,34,4,1,1,26,3,6,2,2,89
7400,86,131,2,73,25,0,0,100,-7,7,8,11,4,38,1,1,1,9,49,8,3,0,73
7401,65,183,16,77,24,0,0,96,7,4,6,24,0,33,19,0,0,45,77,3,4,3,70
7402,78,208,5,98,35,0,0,97,-8,6,6,38,4,34,5,3,2,16,89,11,6,0,77
7403,73,73,8,56,15,0,0,100,-7,7,8,4,1,47,-7,1,1,96,68,2,3,1,100
7404,57,263,3,81,45,1,1,100,-7,0,8,70,3,29,6,0,0,71,89,9,3,5,100
7405,58,136,4,70,22,2,1,70,7,4,3,27,2,30,0,0,0,72,41,3,2,2,54
7406,56,70,6,31,28,0,0,96,43,6,6,29,7,25,-7,2,2,71,-8,8,1,4,56
7407,66,183,4,64,19,4,3,82,18,6,2,22,2,50,0,0,0,85,85,4,7,1,92
7408,65,145,1,47,21,0,0,96,8,4,6,23,4,52,3,3,3,60,68,7,3,1,91
7409,69,148,11,62,20,0,0,100,-7,7,8,20,1,55,0,0,0,83,26,2,5,1,100
7410,87,277,6,81,18,0,0,100,-7,7,8,18,2,56,0,0,0,16,88,2,2,0,67
7411,76,107,30,57,5,0,0,83,14,6,6,6,0,50,0,0,0,30,-8,1,2,0,100
7412,81,151,19,82,21,1,0,95,-8,6,5,22,0,23,0,0,0,1,46,1,4,0,100
7413,66,95,21,64,18,1,1,100,-7,6,8,18,0,22,0,0,0,75,53,7,2,4,100
7414,85,194,4,82,30,0,0,100,-7,7,8,34,1,26,2,2,2,4,-8,3,1,0,42
7415,88,211,19,104,26,0,0,100,-7,7,8,26,0,19,-7,0,0,6,-8,3,1,0,36
7416,62,141,9,67,28,1,0,97,50,6,5,30,3,43,0,0,0,84,89,4,4,2,89
7417,84,188,12,78,30,0,0,100,-7,7,8,30,0,21,2,1,1,0,-8,1,2,1,75
7418,80,224,2,67,39,0,0,95,14,6,6,40,2,15,0,2,2,2,37,4,3,0,39
7419,72,242,33,115,11,3,0,71,19,6,5,14,0,43,9,0,0,52,-8,3,1,1,100
7420,72,280,22,128,17,1,1,94,-8,6,6,18,0,56,0,0,0,24,-8,2,2,0,57
7421,87,213,2,71,40,0,0,100,-7,6,7,43,5,40,4,1,1,2,95,5,2,0,47
7422,72,159,6,79,36,1,1,97,13,0,2,37,2,19,3,2,2,13,74,9,3,1,62
7423,68,217,2,110,19,1,1,86,36,5,2,22,1,55,7,0,0,95,100,3,2,1,100
7424,84,243,1,94,28,0,0,97,-8,6,6,32,2,50,0,1,1,6,63,2,2,0,33
7425,87,294,8,93,35,0,0,100,-7,7,8,60,2,23,0,1,1,2,71,1,4,0,24
7426,66,339,5,135,9,2,0,53,8,4,5,15,3,40,0,1,1,70,-8,2,2,0,83
7427,84,320,2,121,24,0,0,100,-7,7,8,25,2,28,-7,2,2,6,-8,4,2,1,50
7428,60,252,17,78,17,1,1,100,-7,7,8,20,0,50,-7,1,1,85,67,3,3,3,86
7429,90,300,15,109,17,0,0,100,-7,7,8,18,0,29,-7,0,0,8,-8,2,1,0,60
7430,65,237,0,90,42,0,0,98,43,6,6,62,2,58,-7,3,3,60,90,4,4,4,80
7431,79,173,3,89,12,0,0,100,-7,7,8,12,2,25,0,0,0,30,87,4,3,1,80
7432,80,158,7,58,25,0,0,100,-7,6,7,26,1,19,13,0,0,19,80,2,2,1,50
7433,64,133,8,77,16,3,2,76,5,3,4,21,2,29,0,2,2,32,2,6,2,1,80
7434,91,447,24,110,27,0,0,100,-7,7,8,27,0,15,22,0,0,2,-8,3,1,0,33
7435,66,287,13,100,16,1,0,65,21,6,5,20,0,45,2,1,1,93,62,2,3,1,100
7436,66,26,2,51,7,0,0,90,4,4,6,3,2,60,-7,2,1,28,77,2,3,0,83
7437,63,242,2,68,25,0,0,100,-7,7,8,26,1,19,-7,3,3,73,-8,12,1,5,87
7438,57,207,13,69,21,1,1,86,2,0,2,2,0,41,-7,1,1,97,46,2,3,1,100
7439,87,172,17,112,18,0,0,100,-7,7,8,3,0,28,-7,0,0,7,25,4,2,0,75
7440,81,220,3,86,44,0,0,100,-7,7,8,46,3,11,0,2,2,0,-8,1,1,0,14
7441,59,162,5,85,19,0,0,85,2,4,6,20,2,35,0,0,0,89,-8,8,1,2,90
7442,81,212,6,84,22,0,0,95,16,6,6,22,1,36,0,0,0,5,-8,2,2,0,40
7443,70,139,17,58,19,0,0,100,-7,7,8,19,0,37,1,4,4,63,76,3,3,1,86
7444,73,211,3,116,23,0,0,92,48,6,6,24,1,13,0,6,6,41,-8,8,1,2,64
7445,72,255,13,60,31,0,0,100,-7,7,8,32,0,22,13,0,0,85,14,9,2,9,79
7446,88,354,17,117,21,0,0,100,-7,7,8,21,0,62,-7,0,0,15,-8,2,3,0,71
7447,89,135,19,80,30,0,0,100,-7,7,8,30,0,17,0,0,0,0,-8,1,1,0,22
7448,68,343,1,96,40,1,1,90,39,6,2,43,3,37,0,11,11,75,58,8,6,4,71
7449,62,281,1,54,41,0,0,85,2,4,6,47,7,47,0,6,5,34,87,7,3,1,67
7450,54,162,7,87,24,1,0,85,7,4,5,26,1,31,0,2,2,65,70,9,3,3,80
7451,70,480,18,108,19,1,1,89,72,6,6,19,0,26,17,0,0,43,75,5,1,1,75
7452,84,241,16,95,21,0,0,95,27,6,6,21,0,24,2,2,2,9,-8,3,1,0,50
